#Parameters = {fl=20.5; fw=50; mt=4; pl=199; pw=259; sh=98; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) [Real Part]"
#-----------------------------------------------------------------------
1.0000000000000	9.2994923759495
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=199; sh=49; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (7) [Real Part]"
#---------------------------------------------------------------------------
0.10000000000000	1.7788147310474
0.19000000000000	3.2665194066247
0.28000000000000	6.3470832403299
0.37000000000000	9.5061993072400
0.46000000000000	8.2039981652176
0.55000000000000	8.8584091462481
0.64000000000000	7.6716853024900
0.73000000000000	8.7088947949858
0.82000000000000	7.9521997641086
0.91000000000000	9.3737692568715
1.0000000000000	9.3395452708985
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=209; sh=49; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (8) [Real Part]"
#---------------------------------------------------------------------------
0.10000000000000	1.7994287611293
0.19000000000000	3.2413214698988
0.28000000000000	6.3298279798468
0.37000000000000	9.4527093150243
0.46000000000000	8.1923858764991
0.55000000000000	8.8518577418354
0.64000000000000	7.4001947165501
0.73000000000000	8.9745336048625
0.82000000000000	7.5952972902756
0.91000000000000	9.2375880263798
1.0000000000000	9.2312376535852
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=219; sh=49; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (9) [Real Part]"
#---------------------------------------------------------------------------
0.10000000000000	1.7991884910682
0.19000000000000	3.2129273612628
0.28000000000000	6.3233682498637
0.37000000000000	9.4346494195145
0.46000000000000	8.1276046410752
0.55000000000000	8.8775788380171
0.64000000000000	7.6566124406965
0.73000000000000	9.2916945904491
0.82000000000000	7.8946297762951
0.91000000000000	9.0405182433129
1.0000000000000	9.1641741184805
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=229; sh=49; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (10) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8076031537843
0.19000000000000	3.1866819763839
0.28000000000000	6.2644312365531
0.37000000000000	9.3657756724074
0.46000000000000	8.0732016634177
0.55000000000000	8.8698380095319
0.64000000000000	8.0649441506630
0.73000000000000	9.5411625362585
0.82000000000000	7.9087046229623
0.91000000000000	8.9716181360050
1.0000000000000	9.0532236787513
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=239; sh=49; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (11) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8072526691996
0.19000000000000	3.1577391445292
0.28000000000000	6.3412287466594
0.37000000000000	9.3329752327822
0.46000000000000	8.0153236158986
0.55000000000000	8.7505862944294
0.64000000000000	8.3082134431903
0.73000000000000	9.6522865441007
0.82000000000000	7.6143133082659
0.91000000000000	8.8583840167432
1.0000000000000	8.9803573545472
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=249; sh=49; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (12) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8115992947585
0.19000000000000	3.0649383427259
0.28000000000000	6.3186362908778
0.37000000000000	9.2893467702785
0.46000000000000	7.8881843057488
0.55000000000000	8.4392501406730
0.64000000000000	8.5959877911200
0.73000000000000	9.7596705965070
0.82000000000000	7.3085116741423
0.91000000000000	8.8797600766101
1.0000000000000	8.9801761082957
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=259; sh=49; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (13) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8285185034792
0.19000000000000	3.0250756526232
0.28000000000000	6.2079191456580
0.37000000000000	9.2372232123168
0.46000000000000	7.8100240301252
0.55000000000000	7.9171049561344
0.64000000000000	8.7550397101681
0.73000000000000	9.8208613813310
0.82000000000000	6.9569442296760
0.91000000000000	8.9688787009041
1.0000000000000	9.0147818032643
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=139; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (14) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.7884426816212
0.19000000000000	3.6013295234094
0.28000000000000	6.5420073971965
0.37000000000000	9.7718112464010
0.46000000000000	8.3826456759677
0.55000000000000	8.7535223332674
0.64000000000000	9.6898311063473
0.73000000000000	10.246789709598
0.82000000000000	8.9651668833698
0.91000000000000	9.4641933050598
1.0000000000000	9.3888527902532
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=149; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (15) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8035343272491
0.19000000000000	3.5860971242373
0.28000000000000	6.6014312202470
0.37000000000000	9.7442953266693
0.46000000000000	8.4105489711752
0.55000000000000	8.7820933077886
0.64000000000000	9.6699873605587
0.73000000000000	9.8335087917380
0.82000000000000	8.5666222385308
0.91000000000000	9.3591165821956
1.0000000000000	9.3665068330248
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=159; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (16) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8152236753722
0.19000000000000	3.5402979185678
0.28000000000000	6.5628793416794
0.37000000000000	9.7448749370117
0.46000000000000	8.3706296166468
0.55000000000000	8.7870615386128
0.64000000000000	9.6215584449289
0.73000000000000	9.2339598812303
0.82000000000000	8.3040765176605
0.91000000000000	9.3693542103121
1.0000000000000	9.4106525061152
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=169; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (17) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8238127393305
0.19000000000000	3.5813401275494
0.28000000000000	6.5524707715172
0.37000000000000	9.7370469473797
0.46000000000000	8.3747011529306
0.55000000000000	8.8094094848940
0.64000000000000	9.3305268764975
0.73000000000000	8.6465661332053
0.82000000000000	8.1166782076427
0.91000000000000	9.3887433026215
1.0000000000000	9.3814946964389
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=179; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (18) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8351138607220
0.19000000000000	3.4996116801119
0.28000000000000	6.5548938775489
0.37000000000000	9.6910658602619
0.46000000000000	8.3757210733428
0.55000000000000	8.8323605354715
0.64000000000000	8.7611118693047
0.73000000000000	8.4560035336041
0.82000000000000	7.9459124617270
0.91000000000000	9.3778322217151
1.0000000000000	9.4763123041246
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=189; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (19) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8417710053484
0.19000000000000	3.4895289596203
0.28000000000000	6.5507272828827
0.37000000000000	9.6521513840189
0.46000000000000	8.3232109717029
0.55000000000000	8.8850306041400
0.64000000000000	8.1555186404215
0.73000000000000	8.6283370974887
0.82000000000000	7.7701411610466
0.91000000000000	9.3971949763120
1.0000000000000	9.4463210936875
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=199; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (20) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8581624718966
0.19000000000000	3.4990451745602
0.28000000000000	6.5855275621224
0.37000000000000	9.6128292054091
0.46000000000000	8.3168593447411
0.55000000000000	8.8782225506618
0.64000000000000	7.8068024510380
0.73000000000000	8.8502401119219
0.82000000000000	7.4470650033753
0.91000000000000	9.2515339943789
1.0000000000000	9.4946932673924
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=209; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (21) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8676093861373
0.19000000000000	3.4372641364553
0.28000000000000	6.5010327566531
0.37000000000000	9.5921178312208
0.46000000000000	8.3004436382198
0.55000000000000	8.9286770065433
0.64000000000000	7.6785516162999
0.73000000000000	9.1415486615832
0.82000000000000	6.8813323724112
0.91000000000000	9.2285725557631
1.0000000000000	9.4262042733615
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=219; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (22) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8729561874590
0.19000000000000	3.4684958643760
0.28000000000000	6.5650998642848
0.37000000000000	9.5575425408452
0.46000000000000	8.2812411752769
0.55000000000000	8.9330873505998
0.64000000000000	7.9064660696558
0.73000000000000	9.3836214851988
0.82000000000000	6.9403267099169
0.91000000000000	9.1244225122565
1.0000000000000	9.3764096822462
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=229; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (23) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8673631295478
0.19000000000000	3.3896888583074
0.28000000000000	6.5382017145171
0.37000000000000	9.5410865180216
0.46000000000000	8.2057198090467
0.55000000000000	8.8553840934203
0.64000000000000	8.1904105897885
0.73000000000000	9.5354271516360
0.82000000000000	6.6673214142705
0.91000000000000	9.0720391074446
1.0000000000000	9.3090437707170
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=239; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (24) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8992987852678
0.19000000000000	3.3493078354695
0.28000000000000	6.4608282735263
0.37000000000000	9.4726596153656
0.46000000000000	8.1532721831138
0.55000000000000	8.6916542815881
0.64000000000000	8.4223301811975
0.73000000000000	9.6816689951341
0.82000000000000	6.5308238381911
0.91000000000000	8.9283161700807
1.0000000000000	9.2602753628629
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=249; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (25) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8838966446091
0.19000000000000	3.3158920467948
0.28000000000000	6.4435309026482
0.37000000000000	9.4518675030977
0.46000000000000	8.1067355673331
0.55000000000000	8.3445738918102
0.64000000000000	8.6075522489181
0.73000000000000	9.7350705568995
0.82000000000000	6.4797914946638
0.91000000000000	8.9086795284323
1.0000000000000	9.1806383115909
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=259; sh=53.9; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (26) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9017154754551
0.19000000000000	3.2903662822753
0.28000000000000	6.4325617883138
0.37000000000000	9.4112443125738
0.46000000000000	7.9915776387712
0.55000000000000	7.7520348768775
0.64000000000000	8.7720674275323
0.73000000000000	9.7655444208871
0.82000000000000	6.6090531893136
0.91000000000000	8.8010526220994
1.0000000000000	9.2445623922057
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=139; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (27) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8405216875753
0.19000000000000	3.8325680541231
0.28000000000000	6.7982822653578
0.37000000000000	9.8526404545076
0.46000000000000	8.4740139628237
0.55000000000000	8.8020034794297
0.64000000000000	9.6304572257295
0.73000000000000	10.157799828315
0.82000000000000	8.9264207953481
0.91000000000000	9.3114817299553
1.0000000000000	9.4040894639622
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=149; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (28) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8595550962043
0.19000000000000	3.7806305922755
0.28000000000000	6.8139281094871
0.37000000000000	9.8474104510607
0.46000000000000	8.4633996365604
0.55000000000000	8.8123811344852
0.64000000000000	9.5842772965284
0.73000000000000	9.7768375313393
0.82000000000000	8.6404128524205
0.91000000000000	9.1532760979222
1.0000000000000	9.3791510614259
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=159; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (29) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8724018256186
0.19000000000000	3.7500631914013
0.28000000000000	6.8493255095204
0.37000000000000	9.8267988510295
0.46000000000000	8.4420365559482
0.55000000000000	8.8285691995579
0.64000000000000	9.4111822780785
0.73000000000000	9.3355086794745
0.82000000000000	8.4007123311344
0.91000000000000	9.0854494850508
1.0000000000000	9.4399944031916
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=169; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (30) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8741890845286
0.19000000000000	3.7073997555820
0.28000000000000	6.7420916402632
0.37000000000000	9.8087662480050
0.46000000000000	8.4054323781617
0.55000000000000	8.8781795525830
0.64000000000000	9.0685104480094
0.73000000000000	8.8844728700444
0.82000000000000	8.2118741221117
0.91000000000000	8.9814381061861
1.0000000000000	9.4074799409335
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=179; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (31) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8864727576320
0.19000000000000	3.7289487659029
0.28000000000000	6.8168615129876
0.37000000000000	9.8053823373448
0.46000000000000	8.3803193671118
0.55000000000000	8.8852213752312
0.64000000000000	8.6210682821039
0.73000000000000	8.7261086653283
0.82000000000000	8.0305984382185
0.91000000000000	8.8924356396038
1.0000000000000	9.5166145112616
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=189; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (32) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9072860498388
0.19000000000000	3.6984548888704
0.28000000000000	6.7472548667918
0.37000000000000	9.7568835380837
0.46000000000000	8.4059974304798
0.55000000000000	8.9199931936682
0.64000000000000	8.1719955629852
0.73000000000000	8.9022202756069
0.82000000000000	7.8110811784639
0.91000000000000	8.8969356173375
1.0000000000000	9.5393633203196
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=199; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (33) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9154322874463
0.19000000000000	3.6609982446813
0.28000000000000	6.7775026608397
0.37000000000000	9.7744035747379
0.46000000000000	8.3781916774230
0.55000000000000	8.9170103912708
0.64000000000000	8.0084793592549
0.73000000000000	9.1078671314772
0.82000000000000	7.4629892636170
0.91000000000000	8.8225666218756
1.0000000000000	9.4863263014592
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=209; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (34) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9234848770542
0.19000000000000	3.6439262737764
0.28000000000000	6.7540054143594
0.37000000000000	9.7341870059999
0.46000000000000	8.3352068267758
0.55000000000000	8.9282204595483
0.64000000000000	7.9471377651476
0.73000000000000	9.2480527992627
0.82000000000000	7.1872861669791
0.91000000000000	8.7388820693292
1.0000000000000	9.4503588122963
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=219; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (35) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9305923827644
0.19000000000000	3.6011207926971
0.28000000000000	6.7697399409467
0.37000000000000	9.7012956279612
0.46000000000000	8.3673607452860
0.55000000000000	8.9314872968200
0.64000000000000	8.1092588373013
0.73000000000000	9.4575608399216
0.82000000000000	6.9436146624722
0.91000000000000	8.6250457885381
1.0000000000000	9.4045048435084
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=229; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (36) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9256767650815
0.19000000000000	3.5547793683301
0.28000000000000	6.7134399308533
0.37000000000000	9.6652552695611
0.46000000000000	8.2837483464321
0.55000000000000	8.8576858854326
0.64000000000000	8.2970325479807
0.73000000000000	9.5557972245289
0.82000000000000	6.7507112954103
0.91000000000000	8.5151608325658
1.0000000000000	9.3358841709802
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=239; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (37) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9391774450121
0.19000000000000	3.5440983747778
0.28000000000000	6.7236751280723
0.37000000000000	9.6240397465358
0.46000000000000	8.2717200544159
0.55000000000000	8.5282006920803
0.64000000000000	8.4787921318599
0.73000000000000	9.6274888198331
0.82000000000000	6.7241493959929
0.91000000000000	8.4567952297824
1.0000000000000	9.2591559616469
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=249; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (38) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9556539107531
0.19000000000000	3.5698421536153
0.28000000000000	6.6829329050405
0.37000000000000	9.6207289772677
0.46000000000000	8.2326741777367
0.55000000000000	8.1775795679667
0.64000000000000	8.5899091418836
0.73000000000000	9.6267344016299
0.82000000000000	6.8837232622021
0.91000000000000	8.4159260237676
1.0000000000000	9.1599769050231
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=259; sh=58.8; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (39) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9580983040496
0.19000000000000	3.4674968182470
0.28000000000000	6.6432200689836
0.37000000000000	9.5674094194712
0.46000000000000	8.1781014919300
0.55000000000000	7.8305813890907
0.64000000000000	8.7605981785111
0.73000000000000	9.5865763270016
0.82000000000000	7.0878728751849
0.91000000000000	8.4192862254125
1.0000000000000	9.0214633013464
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=139; sh=63.7; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (40) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.8968975183517
0.19000000000000	3.9203316517528
0.28000000000000	6.9698636550482
0.37000000000000	9.9423832500573
0.46000000000000	8.4606861759669
0.55000000000000	8.8184824737711
0.64000000000000	9.6438189721298
0.73000000000000	10.100522738157
0.82000000000000	8.8079404845782
0.91000000000000	9.2191345195942
1.0000000000000	9.1468343818604
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=149; sh=63.7; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (41) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9034643441434
0.19000000000000	3.9302753217500
0.28000000000000	7.0256688014738
0.37000000000000	9.9446534121444
0.46000000000000	8.5187089733021
0.55000000000000	8.8538090127042
0.64000000000000	9.5332714694758
0.73000000000000	9.8009977848574
0.82000000000000	8.6157679417412
0.91000000000000	9.0588553104705
1.0000000000000	9.1393586164147
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=159; sh=63.7; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (42) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9182698311738
0.19000000000000	3.9201650964898
0.28000000000000	6.9991627231295
0.37000000000000	9.9173221809096
0.46000000000000	8.4512493011307
0.55000000000000	8.8626318522596
0.64000000000000	9.2848206489593
0.73000000000000	9.4220167063608
0.82000000000000	8.4116112159599
0.91000000000000	8.8693588945426
1.0000000000000	9.1890933071018
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=169; sh=63.7; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (43) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9172944125237
0.19000000000000	3.8931105756446
0.28000000000000	6.9248611641035
0.37000000000000	9.9097946845766
0.46000000000000	8.4876051044548
0.55000000000000	8.8853473734427
0.64000000000000	8.9454797359368
0.73000000000000	9.1205215060143
0.82000000000000	8.3295703097724
0.91000000000000	8.8140766933791
1.0000000000000	9.2100056831796
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=179; sh=63.7; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (44) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9367349380015
0.19000000000000	3.8645523561160
0.28000000000000	6.9487000973105
0.37000000000000	9.8761387831631
0.46000000000000	8.4812385222830
0.55000000000000	8.9274705342896
0.64000000000000	8.6523072555233
0.73000000000000	8.9870389310208
0.82000000000000	8.1458973890888
0.91000000000000	8.7038325657429
1.0000000000000	9.2004749622808
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=189; sh=63.7; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (45) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9405281003200
0.19000000000000	3.8586806894351
0.28000000000000	6.9700703253228
0.37000000000000	9.8511481966320
0.46000000000000	8.5071656239364
0.55000000000000	8.9612406038056
0.64000000000000	8.2834947948411
0.73000000000000	9.0280814102676
0.82000000000000	7.9333177325166
0.91000000000000	8.4999794233656
1.0000000000000	9.1649688347431
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=199; sh=63.7; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (46) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9534790207289
0.19000000000000	3.8367744202983
0.28000000000000	6.9313985158989
0.37000000000000	9.8515340059199
0.46000000000000	8.4413579559522
0.55000000000000	8.9472142276110
0.64000000000000	8.1412864453876
0.73000000000000	9.1635920614501
0.82000000000000	7.8498196999151
0.91000000000000	8.3854634287455
1.0000000000000	9.1194743591483
#Parameters = {fl=69.5; fw=50; mt=4; pl=101; pw=209; sh=63.7; sl=240; sw=300}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (47) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	1.9654923037704
0.19000000000000	3.8188006488987
0.28000000000000	6.9252135033582
0.37000000000000	9.8247912809956
0.46000000000000	8.4591519824482
0.55000000000000	8.9453943586968
0.64000000000000	8.1467410905878
0.73000000000000	9.2900005165308
